Transition_ID,Time,Grade_From,Grade_To,Stock_Flow,Filler_Flow,Steam_Pressure,Machine_Speed,Moisture,Ash,Caliper,Wire_Vacuum,Refiner_Load,Draw_Tension,Target_BasisWeight,Actual_BasisWeight,Deviation_Pct,Off_Spec,Time_To_Stable
73,57,90,100,165.13,23.84,5.14,423.33,6.1,11.93,10.04,18.64,67.55,2.45,100,100.38,0.377,0,0
73,58,90,100,157.69,22.64,4.94,398.78,6.89,12.94,9.95,18.65,71.47,2.17,100,100.27,0.274,0,0
73,59,90,100,157.16,25.13,5.03,394.62,6.78,11.01,9.86,19.31,72.88,2.46,100,100.26,0.257,0,0
74,0,60,80,144.49,19.68,4.66,435.9,6.89,13.31,7.98,18.71,66.95,2.16,80,84.21,5.265,1,15
74,1,60,80,143.87,20.54,4.81,432.72,6.5,10.91,7.64,18.74,69.59,2.42,80,85.27,6.584,1,14
74,2,60,80,147.79,22.6,5.06,423.69,6.14,11.56,8.15,19.54,68.6,2.63,80,85.82,7.278,1,13
74,3,60,80,150.01,24.2,4.4,425.05,6.37,12.36,7.88,17.26,70.38,2.45,80,86.3,7.874,1,12
74,4,60,80,149.22,22.87,4.68,414.25,6.64,11.7,8.22,18.01,74.02,2.58,80,85.78,7.227,1,11
74,5,60,80,150.74,20.75,4.59,423.52,6.21,12.24,8.06,18.72,71.93,2.5,80,84.83,6.041,1,10
74,6,60,80,146.57,22.22,4.87,424.51,6.73,12.12,7.93,18.38,71.45,2.47,80,84.92,6.149,1,9
74,7,60,80,148.43,21.75,4.52,415.36,6.77,11.33,8.03,18.88,71.24,2.5,80,84.71,5.884,1,8
74,8,60,80,144.41,21.92,4.67,406.36,6.8,11.05,7.93,19.11,71.39,2.31,80,82.75,3.435,1,7
74,9,60,80,145.72,20.32,4.77,414.55,5.95,11.77,7.87,19.02,72.0,2.6,80,85.04,6.304,1,6
74,10,60,80,144.74,19.23,4.42,414.97,5.86,11.51,8.01,18.51,71.46,2.31,80,82.5,3.121,1,5
74,11,60,80,153.12,21.37,4.83,428.44,6.85,11.71,8.21,18.45,73.95,2.21,80,82.34,2.926,1,4
74,12,60,80,148.67,21.76,4.59,403.51,6.68,11.83,7.92,19.96,70.8,2.32,80,82.0,2.504,1,3
74,13,60,80,144.75,22.28,4.62,426.29,5.98,11.3,7.82,19.02,71.15,2.23,80,82.86,3.575,1,2
74,14,60,80,149.48,21.74,4.87,411.46,7.0,11.92,8.05,19.12,69.16,2.68,80,83.83,4.79,1,1
74,15,60,80,148.1,20.99,5.09,431.92,6.56,10.83,7.97,18.64,70.17,2.25,80,81.34,1.673,0,0
74,16,60,80,152.41,22.14,4.81,413.5,6.64,12.16,7.92,19.1,72.92,2.5,80,82.54,3.171,1,0
74,17,60,80,149.29,22.58,4.87,442.08,6.43,10.63,7.83,18.18,73.17,2.52,80,82.79,3.483,1,0
74,18,60,80,148.88,23.32,4.59,419.27,6.32,11.06,7.6,19.59,70.08,2.36,80,82.54,3.174,1,0
74,19,60,80,144.43,20.57,4.79,415.62,5.99,12.49,7.91,18.93,71.31,2.55,80,82.79,3.487,1,0
74,20,60,80,145.41,22.56,4.68,411.86,6.12,10.13,7.88,19.12,68.36,2.66,80,81.91,2.392,0,0
74,21,60,80,145.65,19.91,5.03,426.52,6.39,10.86,7.76,18.88,69.28,2.32,80,81.74,2.176,0,0
74,22,60,80,146.76,19.65,4.47,406.93,6.21,12.07,8.01,19.64,67.38,2.45,80,81.83,2.282,0,0
74,23,60,80,153.93,21.29,4.66,422.74,6.58,11.7,8.12,19.68,73.68,2.38,80,82.53,3.157,1,0
74,24,60,80,149.45,20.3,4.81,417.83,6.28,12.25,7.62,19.78,72.62,2.12,80,81.62,2.025,0,0
74,25,60,80,149.33,22.87,5.23,438.93,6.39,12.43,7.9,19.2,66.46,2.21,80,81.09,1.362,0,0
74,26,60,80,147.82,21.56,5.12,413.5,5.98,11.69,7.88,19.2,75.28,2.62,80,82.43,3.033,1,0
74,27,60,80,146.29,21.24,4.91,412.29,6.23,12.3,7.73,19.53,70.37,2.48,80,81.8,2.244,0,0
74,28,60,80,151.76,19.27,5.12,432.38,6.61,12.42,8.12,18.14,70.92,2.53,80,81.12,1.406,0,0
74,29,60,80,149.41,21.49,4.96,407.28,6.2,10.88,7.72,19.43,69.97,2.3,80,81.49,1.86,0,0
74,30,60,80,146.97,22.36,4.54,416.54,6.14,12.44,7.96,19.27,72.09,2.11,80,80.92,1.152,0,0
74,31,60,80,143.39,21.75,4.94,426.59,6.45,10.69,8.04,18.98,71.07,2.41,80,80.85,1.061,0,0
74,32,60,80,148.2,21.29,4.5,425.28,6.3,12.18,8.1,18.94,68.04,2.34,80,81.49,1.862,0,0
74,33,60,80,152.19,22.23,4.87,410.12,6.44,11.66,7.98,18.03,74.06,2.0,80,80.89,1.112,0,0
74,34,60,80,150.63,23.73,4.74,414.8,6.55,12.45,7.98,18.14,73.51,2.4,80,80.82,1.019,0,0
74,35,60,80,143.13,23.87,5.01,425.59,6.45,12.55,7.79,18.86,72.77,2.25,80,80.77,0.965,0,0
74,36,60,80,146.76,20.64,4.67,402.93,6.93,13.25,7.81,19.64,71.11,2.4,80,80.82,1.02,0,0
74,37,60,80,146.33,21.93,4.56,412.58,6.3,9.27,8.07,19.26,72.49,2.54,80,81.08,1.352,0,0
74,38,60,80,153.43,20.56,4.74,416.77,6.57,11.81,7.98,18.43,70.07,2.06,80,80.68,0.849,0,0
74,39,60,80,144.93,20.91,4.54,425.7,6.28,10.05,8.06,18.29,71.21,2.52,80,80.8,1.0,0,0
74,40,60,80,147.85,20.63,5.05,420.79,6.49,11.01,8.15,19.32,69.27,2.42,80,80.92,1.148,0,0
74,41,60,80,154.65,21.79,4.8,418.44,6.46,12.61,7.82,19.38,67.68,2.5,80,81.0,1.255,0,0
74,42,60,80,150.42,21.67,4.9,416.0,6.05,12.2,8.01,19.39,71.15,2.42,80,80.82,1.019,0,0
74,43,60,80,149.72,22.35,4.56,427.02,6.43,12.51,8.3,17.46,74.74,2.38,80,80.52,0.655,0,0
74,44,60,80,146.69,20.37,4.93,409.65,6.98,12.55,8.05,17.68,67.8,2.39,80,80.56,0.696,0,0
74,45,60,80,150.82,18.49,4.61,428.37,6.37,11.63,7.68,19.35,69.33,2.56,80,80.95,1.188,0,0
74,46,60,80,151.95,21.37,4.68,414.48,7.29,11.83,8.21,19.14,70.38,2.36,80,80.68,0.849,0,0
74,47,60,80,148.09,20.95,4.6,423.2,6.29,12.48,8.51,19.08,75.79,2.29,80,80.56,0.698,0,0
74,48,60,80,151.77,22.78,5.12,420.17,6.86,11.19,8.32,18.23,74.97,2.56,80,80.74,0.925,0,0
74,49,60,80,154.2,22.45,4.47,425.9,5.74,11.93,7.92,19.12,69.68,2.28,80,80.46,0.572,0,0
74,50,60,80,151.52,21.4,5.38,416.57,6.77,12.27,7.93,19.62,69.19,2.09,80,80.35,0.434,0,0
74,51,60,80,147.23,22.46,4.49,425.24,6.66,12.26,8.21,18.73,71.87,2.47,80,80.5,0.631,0,0
74,52,60,80,143.94,20.99,4.74,414.38,6.37,12.14,7.95,19.37,73.47,2.04,80,80.23,0.286,0,0
74,53,60,80,140.79,21.13,4.72,421.51,6.84,11.97,7.88,18.78,70.1,2.18,80,80.33,0.413,0,0
74,54,60,80,149.27,22.85,4.49,403.85,6.13,12.32,8.17,19.13,72.21,2.53,80,80.48,0.598,0,0
74,55,60,80,151.17,23.39,4.53,417.46,5.94,11.23,8.08,17.81,70.07,2.56,80,80.46,0.573,0,0
74,56,60,80,150.3,20.11,4.82,438.87,6.24,11.61,8.12,18.07,72.83,2.13,80,80.08,0.096,0,0
74,57,60,80,148.94,20.42,4.66,428.77,6.75,11.02,8.1,18.53,72.17,2.4,80,80.26,0.323,0,0
74,58,60,80,145.86,18.99,4.85,423.97,6.22,11.91,7.81,19.51,67.48,2.35,80,80.26,0.32,0,0
74,59,60,80,148.7,22.44,4.28,426.54,7.15,12.1,7.87,18.71,70.37,2.69,80,80.51,0.642,0,0
75,0,80,70,146.03,20.48,4.71,453.6,6.2,11.86,6.8,17.37,68.94,2.17,70,77.24,10.35,1,24
75,1,80,70,143.84,20.59,4.95,431.51,6.57,11.77,7.39,18.43,73.47,2.12,70,78.1,11.573,1,23
75,2,80,70,148.02,21.29,4.35,419.68,7.14,12.07,6.94,18.34,70.59,2.51,70,78.21,11.726,1,22
75,3,80,70,140.19,21.2,4.44,420.65,6.5,12.03,6.84,19.08,71.91,2.0,70,79.73,13.899,1,21
75,4,80,70,140.29,21.41,5.22,429.33,6.24,13.1,6.83,19.84,70.26,2.21,70,82.8,18.288,1,20
75,5,80,70,143.09,22.22,4.69,429.03,5.33,12.81,7.08,18.64,73.15,2.31,70,75.69,8.134,1,19
75,6,80,70,143.09,20.41,4.89,427.2,6.31,11.56,6.82,18.41,72.2,2.19,70,74.37,6.242,1,18
75,7,80,70,144.37,20.46,4.89,427.8,6.27,10.61,6.77,18.2,71.84,2.28,70,74.71,6.729,1,17
75,8,80,70,133.66,21.06,4.92,439.65,6.11,12.82,7.11,18.94,69.8,2.28,70,79.44,13.487,1,16
75,9,80,70,147.03,20.55,4.75,408.05,6.98,12.6,7.07,18.56,71.33,2.52,70,77.52,10.75,1,15
75,10,80,70,149.9,21.41,4.47,425.89,6.22,12.69,7.23,19.77,70.59,2.37,70,78.24,11.768,1,14
75,11,80,70,146.65,19.37,4.86,418.07,6.26,10.95,6.88,17.95,67.86,2.16,70,75.25,7.498,1,13
75,12,80,70,142.1,18.96,5.39,425.11,5.97,12.47,7.0,18.26,71.66,2.2,70,74.29,6.132,1,12
75,13,80,70,146.4,20.72,4.85,424.78,6.56,11.38,6.84,18.5,69.48,2.46,70,76.11,8.732,1,11
75,14,80,70,135.12,22.32,4.86,441.45,6.43,10.8,6.74,19.61,67.63,2.08,70,73.92,5.599,1,10
75,15,80,70,137.85,21.13,4.85,434.14,6.25,12.23,7.36,17.8,74.13,2.42,70,74.57,6.529,1,9
75,16,80,70,142.5,20.96,4.46,413.68,6.86,11.0,6.78,18.55,72.0,2.23,70,73.13,4.471,1,8
75,17,80,70,144.86,20.27,4.5,433.95,6.52,12.02,7.09,18.58,73.19,2.09,70,74.92,7.033,1,7
75,18,80,70,139.26,18.96,4.5,426.5,6.21,11.23,7.2,18.21,65.04,2.25,70,75.39,7.696,1,6
75,19,80,70,138.81,19.7,4.6,445.44,6.36,11.18,7.07,18.72,72.13,2.14,70,72.77,3.957,1,5
75,20,80,70,145.38,21.01,4.9,429.46,6.92,12.23,6.9,19.15,69.12,2.53,70,74.92,7.025,1,4
75,21,80,70,141.12,20.42,4.73,428.27,7.03,11.57,6.7,18.56,73.01,2.45,70,73.68,5.255,1,3
75,22,80,70,140.1,20.56,4.54,406.95,6.16,12.41,6.95,18.75,73.93,2.16,70,72.15,3.067,1,2
75,23,80,70,142.99,19.89,4.52,445.49,6.07,11.41,7.09,18.52,67.53,2.57,70,72.85,4.076,1,1
75,24,80,70,141.26,21.04,5.24,425.9,6.13,12.4,7.42,18.82,70.6,2.36,70,71.43,2.039,0,0
75,25,80,70,140.15,18.77,4.61,424.87,5.44,12.14,7.12,18.64,66.81,2.49,70,74.19,5.979,1,0
75,26,80,70,143.2,20.25,4.61,434.33,6.54,12.35,7.09,18.21,69.02,2.26,70,72.55,3.65,1,0
75,27,80,70,137.32,20.37,4.69,425.13,7.06,12.99,7.08,19.81,73.31,2.32,70,72.25,3.218,1,0
75,28,80,70,140.81,20.98,4.61,414.83,6.35,12.82,6.49,19.69,72.73,2.26,70,72.43,3.478,1,0
75,29,80,70,144.88,20.63,4.94,438.51,6.57,11.11,6.98,17.39,72.3,2.24,70,71.57,2.238,0,0
75,30,80,70,143.97,19.33,4.73,426.6,6.43,12.23,7.36,18.97,74.19,2.51,70,72.8,3.998,1,0
75,31,80,70,136.47,20.36,4.43,458.64,6.1,10.8,6.45,17.79,71.42,2.46,70,71.58,2.252,0,0
75,32,80,70,145.51,20.54,4.58,431.73,7.07,12.04,6.78,18.94,72.18,2.27,70,72.22,3.172,1,0
75,33,80,70,135.13,20.96,4.9,415.51,5.91,12.8,7.23,19.66,69.55,2.33,70,71.97,2.807,1,0
75,34,80,70,136.88,20.76,4.73,437.45,6.27,13.0,7.02,19.65,73.09,2.34,70,71.31,1.866,0,0
75,35,80,70,138.04,22.2,4.92,427.15,6.33,12.18,6.73,18.45,73.19,2.41,70,71.53,2.192,0,0
75,36,80,70,146.8,21.64,4.51,417.24,6.74,11.64,6.87,18.96,73.29,2.42,70,71.67,2.383,0,0
75,37,80,70,135.12,21.55,4.5,433.08,6.45,13.8,7.41,18.39,68.1,2.11,70,71.27,1.816,0,0
75,38,80,70,140.38,19.49,4.57,434.51,6.47,11.61,6.93,18.56,71.4,2.34,70,70.81,1.163,0,0
75,39,80,70,142.5,20.24,4.45,426.27,6.96,12.65,7.02,18.2,67.67,2.16,70,71.04,1.489,0,0
75,40,80,70,142.1,19.95,4.92,433.84,5.44,12.09,7.15,18.78,72.44,2.26,70,71.11,1.591,0,0
75,41,80,70,141.87,20.78,4.56,440.92,7.07,11.58,6.77,17.78,72.25,2.39,70,71.27,1.815,0,0
75,42,80,70,143.49,20.03,4.2,425.03,7.16,12.21,7.08,19.29,68.91,2.33,70,71.25,1.784,0,0
75,43,80,70,139.2,20.96,5.02,425.99,5.81,12.14,6.87,18.85,69.18,2.31,70,71.3,1.859,0,0
75,44,80,70,141.92,18.95,4.79,430.2,6.59,12.78,6.89,18.53,68.11,2.33,70,70.98,1.407,0,0
75,45,80,70,141.22,21.35,4.44,431.27,6.74,11.57,6.73,17.67,71.79,2.55,70,70.97,1.39,0,0
75,46,80,70,143.35,18.17,4.79,419.12,6.34,12.06,6.67,20.7,68.94,2.39,70,71.36,1.94,0,0
75,47,80,70,142.88,19.37,4.73,411.62,6.37,13.34,6.72,18.39,75.45,2.27,70,70.61,0.872,0,0
75,48,80,70,143.17,20.13,4.02,416.4,7.32,12.26,7.29,18.22,70.9,2.27,70,70.61,0.877,0,0
75,49,80,70,142.63,19.49,5.0,434.67,6.43,12.11,6.94,17.62,68.37,2.27,70,70.59,0.845,0,0
75,50,80,70,143.94,21.16,4.56,420.43,6.8,12.15,6.88,18.11,69.66,2.36,70,70.98,1.393,0,0
75,51,80,70,141.36,19.77,5.24,426.28,6.18,11.67,6.91,19.5,66.75,2.39,70,70.75,1.067,0,0
75,52,80,70,140.33,20.26,4.64,430.88,6.32,11.95,6.84,20.0,73.6,2.37,70,70.69,0.979,0,0
75,53,80,70,144.46,20.9,4.73,424.67,6.61,13.35,7.02,18.6,71.52,2.31,70,70.51,0.735,0,0
75,54,80,70,139.78,21.39,5.0,452.66,6.68,12.09,7.18,17.93,73.02,2.46,70,70.78,1.108,0,0
75,55,80,70,147.0,20.0,4.58,427.85,6.05,12.43,7.14,19.06,71.37,2.45,70,70.72,1.028,0,0
75,56,80,70,140.19,17.65,4.62,430.39,6.52,11.86,6.89,18.19,67.71,2.37,70,70.64,0.915,0,0
75,57,80,70,138.25,20.54,4.9,428.11,6.79,12.86,7.08,18.42,74.45,2.26,70,70.42,0.604,0,0
75,58,80,70,143.54,20.3,4.64,426.26,6.43,12.16,6.61,18.68,66.68,2.24,70,70.44,0.628,0,0
75,59,80,70,141.02,21.3,4.79,408.44,6.98,12.2,6.89,18.63,66.18,2.33,70,70.5,0.711,0,0
76,0,100,80,151.58,22.49,5.01,440.2,6.87,12.93,8.02,18.39,74.58,2.25,80,86.67,8.342,1,23
76,1,100,80,146.18,21.74,4.87,421.63,6.49,12.43,8.14,17.94,71.41,2.34,80,86.23,7.784,1,22
76,2,100,80,146.75,22.68,4.78,429.87,6.12,11.78,7.88,18.94,68.84,2.14,80,84.27,5.332,1,21
76,3,100,80,149.68,20.59,4.87,413.53,5.8,12.68,8.13,18.84,71.28,2.37,80,84.43,5.536,1,20
76,4,100,80,151.92,21.3,4.89,415.01,6.68,12.92,8.03,19.07,73.58,2.51,80,87.66,9.58,1,19
76,5,100,80,148.96,21.72,4.86,428.65,6.33,12.42,8.46,18.93,68.52,2.36,80,85.87,7.341,1,18
76,6,100,80,145.99,20.42,4.46,417.92,7.14,11.58,8.18,18.65,70.16,2.48,80,83.67,4.583,1,17
76,7,100,80,153.01,21.94,5.06,417.42,6.7,12.75,7.98,18.3,69.22,2.34,80,84.6,5.755,1,16
76,8,100,80,147.51,20.91,4.97,415.39,6.26,12.75,8.11,18.11,67.95,2.23,80,83.58,4.471,1,15
76,9,100,80,151.54,22.85,4.99,439.13,6.58,12.89,7.89,17.68,71.08,2.38,80,86.54,8.169,1,14
76,10,100,80,148.0,20.38,5.04,412.4,6.56,12.7,7.81,19.79,73.93,2.45,80,86.27,7.835,1,13
76,11,100,80,146.85,22.19,4.87,413.62,6.26,13.62,8.21,19.4,70.1,2.51,80,84.17,5.218,1,12
76,12,100,80,153.09,22.61,5.03,428.18,6.46,12.39,8.31,19.0,69.68,2.59,80,83.92,4.9,1,11
76,13,100,80,147.91,20.93,4.15,421.75,7.37,12.26,8.59,18.69,71.83,2.38,80,83.54,4.422,1,10
76,14,100,80,149.11,22.91,4.59,420.09,6.75,13.02,7.57,17.96,71.97,2.57,80,83.44,4.304,1,9
76,15,100,80,150.01,23.38,4.8,417.72,6.69,12.14,8.05,18.71,71.37,2.25,80,83.12,3.904,1,8
76,16,100,80,144.88,20.58,4.5,416.74,6.51,11.12,7.95,18.93,67.25,2.29,80,83.83,4.785,1,7
76,17,100,80,145.87,22.11,4.67,422.0,6.18,10.48,7.91,19.05,73.33,2.42,80,82.58,3.22,1,6
76,18,100,80,150.76,20.68,4.63,410.2,6.33,11.76,8.06,18.09,70.05,2.28,80,82.5,3.127,1,5
76,19,100,80,148.91,20.37,4.92,419.48,6.82,11.48,8.12,19.32,71.28,2.71,80,83.87,4.844,1,4
76,20,100,80,153.29,23.92,4.38,431.52,6.71,12.19,7.87,18.15,69.54,2.73,80,83.51,4.382,1,3
76,21,100,80,143.92,20.35,4.29,431.91,6.52,12.41,8.0,19.25,70.11,2.44,80,82.68,3.353,1,2
76,22,100,80,144.52,20.68,4.72,423.21,7.06,12.09,7.98,18.95,70.81,2.4,80,82.97,3.71,1,1
76,23,100,80,147.33,21.66,4.64,432.61,6.14,11.94,8.2,18.15,73.67,2.09,80,81.11,1.389,0,0
76,24,100,80,147.72,23.81,4.84,421.67,6.96,11.13,7.39,19.82,73.65,2.33,80,82.09,2.614,1,0
76,25,100,80,151.16,21.27,4.84,440.35,6.0,12.41,7.76,19.53,72.11,2.3,80,81.24,1.547,0,0
76,26,100,80,146.95,21.59,5.09,409.06,6.17,11.6,7.84,18.6,69.11,2.46,80,81.74,2.179,0,0
76,27,100,80,148.03,21.7,4.46,425.94,6.58,12.17,7.97,18.58,71.65,2.41,80,81.34,1.674,0,0
76,28,100,80,152.73,20.7,4.82,431.65,6.36,12.19,7.56,17.49,71.15,2.43,80,81.98,2.478,0,0
76,29,100,80,150.4,19.81,5.12,408.09,6.85,11.64,8.54,18.56,70.76,2.42,80,81.52,1.896,0,0
76,30,100,80,145.01,23.6,4.65,413.54,6.46,12.15,7.86,19.44,72.46,2.4,80,81.76,2.205,0,0
76,31,100,80,145.45,20.81,4.79,429.3,6.4,11.75,7.58,18.29,67.12,2.19,80,81.09,1.365,0,0
76,32,100,80,157.96,21.59,4.88,412.39,6.08,13.64,7.84,17.68,72.09,2.34,80,81.33,1.663,0,0
76,33,100,80,152.7,21.77,4.86,426.6,7.58,13.82,7.94,19.3,76.0,2.5,80,81.54,1.921,0,0
76,34,100,80,146.51,21.5,4.52,428.95,7.06,11.68,7.91,18.08,72.62,2.4,80,80.82,1.027,0,0
76,35,100,80,156.74,19.62,4.44,429.4,6.76,11.43,7.84,18.98,71.83,2.29,80,81.26,1.577,0,0
76,36,100,80,149.72,22.74,4.79,428.1,6.41,12.43,8.07,19.23,73.12,2.12,80,80.75,0.938,0,0
76,37,100,80,148.25,21.87,5.01,425.49,6.22,12.73,7.84,19.5,74.88,2.4,80,81.02,1.271,0,0
76,38,100,80,145.91,20.31,4.57,418.2,6.28,10.71,7.9,18.87,70.24,2.27,80,80.38,0.471,0,0
76,39,100,80,151.44,21.36,4.88,421.81,6.7,12.19,8.02,19.24,73.85,2.61,80,81.12,1.406,0,0
76,40,100,80,148.75,19.79,4.68,418.03,6.8,11.91,8.13,18.61,69.49,2.28,80,80.86,1.074,0,0
76,41,100,80,146.86,18.97,4.96,410.71,6.58,11.1,8.0,17.17,70.61,2.27,80,80.45,0.557,0,0
76,42,100,80,150.29,21.28,4.74,412.76,6.86,11.65,8.3,19.61,74.95,2.55,80,80.98,1.222,0,0
76,43,100,80,148.16,21.2,5.01,419.89,6.4,13.33,7.93,18.43,70.35,2.56,80,80.96,1.194,0,0
76,44,100,80,149.38,21.64,4.25,409.31,6.39,12.25,7.8,18.3,70.71,2.6,80,80.62,0.779,0,0
76,45,100,80,140.05,23.14,4.42,415.95,5.9,11.76,7.97,19.81,73.74,2.21,80,80.35,0.443,0,0
76,46,100,80,149.5,20.88,4.62,431.85,5.8,11.71,8.13,17.97,74.51,2.25,80,80.49,0.613,0,0
76,47,100,80,145.92,18.66,4.69,427.92,6.09,11.5,7.9,19.04,69.7,2.4,80,80.66,0.826,0,0
76,48,100,80,146.43,23.09,4.54,427.03,7.01,11.89,8.01,19.05,71.0,2.12,80,80.43,0.531,0,0
76,49,100,80,152.94,21.97,4.82,427.56,6.44,12.02,7.91,19.01,70.25,2.35,80,80.64,0.805,0,0
76,50,100,80,147.42,21.97,4.96,419.23,6.36,10.94,7.78,19.17,73.07,2.25,80,80.5,0.629,0,0
76,51,100,80,148.65,22.34,5.34,425.75,6.22,12.59,7.79,20.08,68.63,2.47,80,80.64,0.798,0,0
76,52,100,80,146.76,20.92,5.14,425.66,6.44,13.39,7.98,19.18,67.93,2.21,80,80.43,0.537,0,0
76,53,100,80,148.92,23.55,4.62,426.76,6.4,12.68,8.15,18.72,70.21,2.35,80,80.34,0.431,0,0
76,54,100,80,149.09,18.59,4.65,429.04,6.85,10.71,8.12,18.02,69.63,2.51,80,80.42,0.525,0,0
76,55,100,80,152.28,21.66,4.92,430.77,6.86,12.64,7.87,18.03,70.79,2.47,80,80.35,0.441,0,0
76,56,100,80,149.75,21.77,4.75,420.62,6.53,12.35,8.15,20.52,71.96,2.3,80,80.3,0.369,0,0
76,57,100,80,143.78,20.64,4.97,416.05,6.66,11.41,8.09,19.36,70.19,2.47,80,80.43,0.533,0,0
76,58,100,80,144.3,21.95,4.9,425.93,6.88,11.8,7.96,18.57,72.45,2.38,80,80.37,0.459,0,0
76,59,100,80,145.84,20.37,4.57,424.17,6.48,11.61,8.13,19.63,69.87,2.24,80,80.35,0.438,0,0
77,0,90,70,145.05,20.34,4.8,431.6,7.8,11.89,7.19,18.53,72.23,2.37,70,77.25,10.356,1,22
77,1,90,70,141.71,21.1,4.51,422.03,5.75,12.29,6.87,20.1,70.15,2.59,70,79.13,13.044,1,21
77,2,90,70,141.26,19.86,4.67,441.35,7.41,11.01,7.0,18.22,70.05,2.66,70,75.97,8.527,1,20
77,3,90,70,137.18,20.8,4.79,425.79,6.23,12.13,6.73,19.0,70.37,2.61,70,77.01,10.009,1,19
77,4,90,70,141.54,20.37,4.22,428.76,6.42,12.04,6.96,19.57,70.44,2.27,70,72.92,4.178,1,18
77,5,90,70,140.66,19.55,4.38,426.88,6.96,12.75,6.74,18.75,71.92,2.49,70,77.08,10.113,1,17
77,6,90,70,138.49,19.71,4.53,433.66,5.41,11.82,6.64,18.66,76.09,2.54,70,74.17,5.959,1,16
77,7,90,70,140.74,19.71,5.02,407.98,6.32,11.44,6.77,19.92,67.0,2.22,70,75.41,7.726,1,15
77,8,90,70,141.7,20.42,4.54,429.98,6.33,11.41,6.72,18.72,69.63,2.33,70,74.47,6.386,1,14
77,9,90,70,140.48,20.49,5.12,433.84,6.28,11.12,6.97,19.13,69.67,2.39,70,73.54,5.055,1,13
77,10,90,70,140.78,19.32,4.75,430.84,7.07,12.03,6.84,19.52,71.54,2.42,70,74.04,5.77,1,12
77,11,90,70,142.26,19.67,4.66,427.09,6.61,12.84,7.18,18.99,66.41,2.32,70,71.86,2.657,1,11
77,12,90,70,145.03,20.41,4.65,422.43,6.98,12.02,6.96,18.81,71.45,2.37,70,74.21,6.013,1,10
77,13,90,70,145.54,20.62,4.49,432.56,6.23,13.08,7.3,19.06,68.11,2.32,70,72.82,4.033,1,9
77,14,90,70,139.27,20.23,4.74,434.58,6.99,11.93,6.93,17.84,71.76,2.32,70,72.5,3.578,1,8
77,15,90,70,140.1,19.99,4.86,428.75,7.1,11.05,7.24,18.38,70.69,2.46,70,73.66,5.235,1,7
77,16,90,70,145.0,21.58,4.63,447.46,6.72,9.59,7.0,18.27,70.59,2.49,70,73.14,4.485,1,6
77,17,90,70,139.85,22.06,4.37,416.07,6.05,12.32,7.07,18.33,70.03,2.39,70,71.95,2.779,1,5
77,18,90,70,144.28,22.13,4.65,433.07,6.53,13.06,7.38,18.43,71.62,2.52,70,73.0,4.289,1,4
77,19,90,70,139.15,18.75,4.54,432.88,6.33,11.12,6.88,19.75,67.71,2.35,70,72.13,3.048,1,3
77,20,90,70,147.75,19.09,4.49,430.25,6.55,12.87,7.2,18.25,71.41,2.37,70,71.9,2.71,1,2
77,21,90,70,144.93,20.82,5.09,434.38,6.86,9.8,7.01,18.89,72.47,2.63,70,73.07,4.383,1,1
77,22,90,70,138.26,21.11,4.9,423.57,6.32,12.6,6.99,19.4,71.72,2.07,70,71.71,2.439,0,0
77,23,90,70,140.72,21.19,4.8,420.31,6.57,12.41,7.08,19.37,68.74,2.37,70,71.1,1.569,0,0
77,24,90,70,145.46,20.7,4.67,428.72,6.69,12.83,6.94,18.96,72.2,2.07,70,71.2,1.716,0,0
77,25,90,70,143.31,21.83,5.04,417.75,6.9,12.83,7.08,17.61,70.21,2.42,70,71.62,2.313,0,0
77,26,90,70,135.49,20.34,4.47,435.91,6.69,12.42,6.93,18.65,70.89,2.54,70,71.8,2.567,1,0
77,27,90,70,139.73,21.56,4.91,434.66,7.13,13.67,7.25,18.21,73.55,2.42,70,71.42,2.034,0,0
77,28,90,70,139.78,20.87,4.9,443.79,6.77,12.46,6.96,18.69,67.52,2.48,70,71.79,2.554,1,0
77,29,90,70,147.74,20.56,5.0,425.26,7.18,13.16,7.23,18.78,70.61,2.34,70,71.08,1.549,0,0
77,30,90,70,143.4,20.35,4.8,431.7,6.07,12.85,7.02,19.2,68.19,2.29,70,71.11,1.582,0,0
77,31,90,70,142.73,20.5,5.04,440.35,6.21,14.36,6.98,19.37,70.44,2.49,70,71.79,2.557,1,0
77,32,90,70,137.49,22.35,4.5,426.51,6.26,11.55,6.9,18.02,73.61,2.42,70,71.19,1.706,0,0
77,33,90,70,145.05,22.37,4.31,446.24,6.49,10.92,7.08,18.47,73.86,2.42,70,71.3,1.864,0,0
77,34,90,70,140.69,19.57,4.89,424.75,6.66,13.19,6.97,19.17,70.79,2.35,70,70.76,1.092,0,0
77,35,90,70,141.88,20.44,4.48,409.65,5.83,13.43,7.01,18.04,69.63,2.4,70,71.1,1.566,0,0
77,36,90,70,141.3,22.62,5.22,433.83,6.35,12.31,6.73,19.26,72.22,2.22,70,70.72,1.029,0,0
77,37,90,70,143.72,18.93,4.48,425.34,6.89,13.37,7.08,16.85,67.89,2.92,70,71.64,2.338,0,0
77,38,90,70,134.18,22.97,4.37,435.73,6.04,13.76,6.72,18.29,74.51,2.32,70,70.89,1.273,0,0
77,39,90,70,144.49,20.78,4.42,422.13,6.35,12.47,7.16,18.9,72.99,2.16,70,70.71,1.014,0,0
